epoch,embedding,convs.0,convs.0.fc_full,convs.0.sigmoid,convs.0.softplus1,convs.0.bn1,convs.0.bn2,convs.0.softplus2,convs.1,convs.1.fc_full,convs.1.sigmoid,convs.1.softplus1,convs.1.bn1,convs.1.bn2,convs.1.softplus2,convs.2,convs.2.fc_full,convs.2.sigmoid,convs.2.softplus1,convs.2.bn1,convs.2.bn2,convs.2.softplus2,convs.3,convs.3.fc_full,convs.3.sigmoid,convs.3.softplus1,convs.3.bn1,convs.3.bn2,convs.3.softplus2,conv_to_fc,conv_to_fc_softplus
10,0.6292161586759597,0.06522006891868352,0.9366265550956295,0.11208038186901069,0.059528668880117964,1.7250726165116232,0.8997708878638911,0.06541791336334124,0.14504630416125247,0.05391468137648327,0.1114770107701395,0.05804254705808087,1.8903961939886607,0.9049580789159913,0.16521967334454707,0.19482602354234296,0.01636216014519497,0.11623627105283488,0.05491561852846929,1.94994370613867,0.8347436869276735,0.19323940367230164,0.2239152531137983,0.2859450230722376,0.11267963507402731,0.05806753541769225,2.0112773752163084,0.7529958757930392,0.22208624349628986,0.5359998667542267,0.41392040621657583
11,0.5835663954488691,0.055391117401245485,0.8481774303969057,0.09304182430805057,0.05243784484422621,1.687671065702316,0.8753070250459891,0.055279711727034324,0.12036193290336285,0.04087427641082351,0.09276438577449336,0.051328294093640904,1.8711738625864398,0.8828360606690607,0.1337906291932958,0.17626897744735157,0.01404748646926536,0.0967383781357467,0.04902148212357941,1.9316815433060552,0.8164657514468545,0.1777342751190606,0.21685570522607545,0.3631205134382076,0.09350364230016536,0.05166201713535329,2.000063857862877,0.7348721301632899,0.20448156083934005,0.43754174586159444,0.3951841472379892
12,0.5412895921045523,0.04839047324339361,0.7688982798926164,0.07852025599326945,0.047914211829453615,1.6529136266341078,0.8529746590626343,0.048048396852712325,0.1107978621227462,0.031532270719894215,0.07847221064255351,0.04708209633676723,1.853475893042119,0.8624945832489599,0.11231760198528935,0.1669724859078906,0.013097797379084907,0.08179712688295093,0.04539601525699731,1.9134780210324027,0.7993326091562751,0.17083493275601994,0.19326958339185832,0.37973833015864555,0.07884266418686722,0.047737953414913166,1.9927964591971692,0.7184894721820315,0.2095066337816938,0.37598660717771376,0.3773688231684185
13,0.5022636151970841,0.04339446727065765,0.6977079101489214,0.06731830694796997,0.045340589296864034,1.6204703164833962,0.8325139693149437,0.04286862642857145,0.1130954904961563,0.024712369779089905,0.06743847666850183,0.044709636036693666,1.836894578929281,0.8436405058508213,0.10423328524420002,0.16393585261582114,0.013592539467324923,0.07021920802869629,0.04351329803531664,1.8955960070596105,0.7827681713156723,0.16421432169663946,0.1844359088891042,0.34300100894281715,0.06750462082289754,0.045747381001186485,1.9861575888995127,0.7032155453446576,0.2055512527242384,0.3477816943027445,0.3604693973714703
14,0.4663974764722492,0.03987003207273926,0.63389867920744,0.058584727320125415,0.04439006293299755,1.5899418985735545,0.8136526184283666,0.03918698132595976,0.12182549562594155,0.019648307225708907,0.05883391372379311,0.04388944185929211,1.820878690604565,0.8259647145530259,0.10655038100496092,0.1528653188744981,0.015956911065513304,0.06115280926076956,0.04309707768591791,1.8777671650734817,0.7661886021090586,0.1542474204982998,0.18963595873601563,0.2842643328516711,0.058640177231847085,0.04541065306372101,1.9763797086672,0.6884552477446461,0.1842353974335091,0.34425555299324023,0.34446253455597137
15,0.43357002817540435,0.0374687782524484,0.5769150615584379,0.051709678518620746,0.04494099356271657,1.5607034720426076,0.7961266731024859,0.03664180236970554,0.12699946879212362,0.01583011886630391,0.05206266827454447,0.04449156731067202,1.8048791421189263,0.8091590488775723,0.11483357509751489,0.146823274561186,0.02095212178260824,0.05398478392214713,0.04404709148109752,1.8598601225613671,0.7491215858989304,0.15085040784123455,0.17853636748296214,0.22848222438883017,0.05163948739967665,0.04662250376092212,1.9617600978032628,0.6737226141181246,0.17098654165833221,0.3572414468133319,0.32930818006360235
16,0.4036096965868342,0.03596342454220046,0.5262278791421798,0.04625211461716134,0.047030010208699076,1.5321871148097328,0.7797201222926641,0.03499704994307793,0.11960933497713976,0.012911533464897847,0.04669273215071066,0.046535843959573525,1.7886826601229449,0.7929839533063662,0.12127500477926004,0.14532359403842288,0.02956361037229913,0.048269597063946526,0.04639896664918179,1.8421520392240676,0.7313851428831639,0.14378132241384292,0.1666837937563677,0.18762410366793336,0.04606068583611874,0.04938307685876367,1.9426903342315893,0.6587737352399069,0.17587200892774474,0.378815505741895,0.3149601099138332
17,0.376303273414149,0.03520920660367872,0.4812873310723728,0.04188979908551278,0.05081516256617822,1.5041386644671455,0.7642769775236903,0.03410258398736326,0.10465752230929315,0.010652947455513826,0.0424078890217113,0.05016605339678213,1.7724165570575676,0.7772972673017332,0.11720210381865727,0.13735444627332458,0.042602239616223156,0.04368004627913082,0.05029328498472557,1.8250665888796465,0.7130857839336502,0.1375156396613505,0.16899021801508365,0.16347837231277773,0.04158006823472443,0.05372825808076712,1.9208022795723756,0.6436116474241115,0.17974341606755848,0.39969162891148974,0.3013758551296514
18,0.3514179398355022,0.03512059340609871,0.4415237678181594,0.03838475945065804,0.056517601051133536,1.476606516315552,0.7496906038331296,0.03387032902086203,0.09148249684574407,0.008885630598052379,0.03897417863913016,0.05561163832840842,1.756292312041223,0.7620281188878201,0.10447143164314131,0.13309146658574258,0.06054788145689987,0.03997333104673434,0.055922795038185126,1.8088965556623342,0.6944942348852886,0.13491607139855144,0.16324999620920513,0.15359886663039013,0.03795802297354639,0.05963305869790562,1.898082222576989,0.6283842894429238,0.16679938459591256,0.41037150324466326,0.28852018875261803
19,0.3287220986410318,0.03565719784201562,0.4063676289689767,0.03555938906059677,0.06428371786519467,1.4497545838270545,0.7358787452710702,0.034260818046083795,0.085410344143523,0.007488811666351476,0.036216795827219636,0.06308374407181493,1.7403826457949167,0.7471266179533501,0.09085529683281886,0.13231900332531688,0.08431206175647786,0.03696736312079649,0.0633963525759365,1.7937785576466185,0.6759224703589097,0.128665965307812,0.1509237025663208,0.15532707982587424,0.03501521484221163,0.06687687783366451,1.8761838631979197,0.6132875242957463,0.1553058873137967,0.405748333814434,0.2763630397306632
20,0.3079993220206147,0.03681552873111138,0.37527242111307696,0.033279723911034766,0.07384922067718015,1.4236692961039694,0.7227625437044568,0.035276159007318175,0.08637483095962993,0.006374770902446014,0.034003780828327654,0.07247961526896718,1.7246179411438516,0.7325262449941945,0.08238804431867422,0.12668276205755732,0.11493666796957942,0.034524166294644255,0.07236466477592184,1.7797890099602676,0.6576437821566379,0.1267865852916455,0.14956093255656328,0.16677334235043367,0.03261594382618144,0.07491321594042542,1.8559803141561197,0.5985041026522969,0.15723665848493384,0.3875557373639492,0.26487603581855945
21,0.2890547294623047,0.03862389077865081,0.34773155648154486,0.03144377479463751,0.08389335242338695,1.3982942684006292,0.7102611144913862,0.03695710288558494,0.0915280762124166,0.005478959400064981,0.0322345637996706,0.08264620230788647,1.7089365658798534,0.7181399762682441,0.08056343875127488,0.12341956477081212,0.1517993569709864,0.03253816012314742,0.08125978170902708,1.7669673719817816,0.6398598167388845,0.12460487168690845,0.14906383993905892,0.18558518059401938,0.03065646049338216,0.08279286488237259,1.8374951915012316,0.5841747537183466,0.1600290894728593,0.3621329611244889,0.2540296723073645
22,0.27171623954198854,0.0411371430183721,0.323287681318404,0.029973111701727884,0.09168859293386412,1.3735059990786977,0.6982977452858208,0.03938095749372158,0.09544610550252554,0.004753280400873081,0.030831701954000257,0.09050295658038579,1.6933835802242225,0.7038834103416187,0.08388543257168633,0.12298046982724715,0.18873512940673165,0.030927688443362383,0.08722769857889714,1.7552343701035185,0.6227077273056444,0.1217693354658843,0.1408049684760204,0.20552135822557455,0.029056714307434055,0.08912263433491546,1.820292785621032,0.5703943701209206,0.1513498739605987,0.3368032425197888,0.2437925669254695
23,0.25583212615102946,0.04442650634252676,0.30153652051493446,0.028806951663036588,0.09471308244882992,1.349221159061053,0.6868080023588069,0.04265425234965471,0.09272813813454968,0.004161407438850322,0.02973502328391464,0.09285441368672899,1.678072233652834,0.6896984314666578,0.08903304198196144,0.11914129106254111,0.21127183633059532,0.02962910907912064,0.08825475790145709,1.744322855162651,0.6062831812926771,0.1222968850256456,0.13845688812551535,0.21619658472204353,0.027754143449545132,0.09234432700315778,1.8039900707752685,0.5572201140848869,0.14224120521124878,0.31701130339822864,0.23413213038009137
24,0.24126803822873327,0.04855404884141626,0.28212538754908056,0.027897645475116604,0.09252202213649195,1.325445230771498,0.6757418764827656,0.046887849905975255,0.08466849292304346,0.003675781223030435,0.028897310728465457,0.08948116748109373,1.6630902658384519,0.6755618525971817,0.0908801525114349,0.117028906607333,0.21054848693343095,0.028592213511244798,0.08451368720588172,1.7338133258108321,0.5906546658185483,0.11906381750310338,0.14232111274009696,0.21402707022918718,0.02669949495310308,0.09159494943393649,1.788447328144571,0.5446804178513935,0.14255514542981207,0.30508573745037265,0.22501599687843196
25,0.22790387047545377,0.053511966928310756,0.2647493101620203,0.02720764524885534,0.08631673718809718,1.3022450907006524,0.6650572264515608,0.0521292827427806,0.07671509779772494,0.00327505800310324,0.028280975426588233,0.08222394033572593,1.6484571091624918,0.6614794550488446,0.08659256377069983,0.11731208011736927,0.19001260509961393,0.027777067765222062,0.07756505034579235,1.7232601716648899,0.5758602096357796,0.11884710047377706,0.1410445562690463,0.2030973798860485,0.02585350913494012,0.0872252624975956,1.7736219979946204,0.532779156132996,0.14591351406925515,0.30085044658263915,0.21641300762497792
26,0.21563118540651016,0.05909411037596727,0.24914630663410978,0.026706969305629026,0.07785732541104212,1.279690477248797,0.6547157258699592,0.058208682034261196,0.07281273388912902,0.00294280195566679,0.027855830808101015,0.07330401533058302,1.634150829396337,0.6474773457395573,0.07881071313855076,0.11405570364921222,0.15862231209177152,0.027151561124561005,0.06926855712904677,1.712310646001121,0.5618983827821431,0.11663583207780526,0.13818864088205485,0.18925621884968066,0.025184630356558033,0.08040422265232564,1.7594042879550524,0.5214974939179075,0.14232333640055747,0.30279904006424624,0.20829379198099165
27,0.2043514996814167,0.06468492413921462,0.23509167857192179,0.026371440078377172,0.0688074374666326,1.2578103592805192,0.644679704048917,0.0644775467918562,0.07352104147778954,0.002666103315471509,0.027596944931698654,0.06450934037335807,1.6201584324106315,0.6335949833212217,0.07205134462128397,0.11211016846268727,0.12534744656862848,0.026689513647916167,0.06114284155490201,1.7007604190025376,0.5487316343107778,0.11479936613390644,0.14089511244305156,0.1767014181078317,0.02466708101598055,0.07247216897777349,1.7456475690139959,0.5107976415893074,0.13600599686436438,0.3087481183957217,0.2006307525717439
28,0.19397473435836798,0.06913676404654474,0.22239298913449446,0.02618118651945273,0.06040972384127504,1.2365867366114929,0.6349147685643234,0.06965371958612455,0.07693165183362032,0.0024347252639835976,0.027483412970780892,0.056898612910736605,1.60649374629529,0.6198844032186254,0.0690533494307925,0.11154739801096152,0.0966096742881892,0.026369241904990133,0.05411339570044829,1.6885585853513785,0.5363007762670755,0.11453618510326308,0.14057635608986582,0.16737990480180434,0.024279648937943977,0.0645288488802184,1.7322724456668561,0.5006283982115408,0.13575808441161913,0.31604232272226745,0.19339772255959117
29,0.18441864862773077,0.07119081930430458,0.21088539889734847,0.026119552568935007,0.05336872565844565,1.215976932056083,0.6253929643410512,0.07230823504626459,0.07925058254493086,0.002240654786751993,0.02749682982670111,0.050862433745340906,1.5931796594336245,0.6064086082928404,0.06996782019572878,0.10843094612966142,0.07572055814910858,0.026172504698664084,0.04853609873884957,1.675779054071943,0.5245399446637118,0.11223206690081582,0.13494557519996303,0.1617674713255398,0.02400443938413356,0.05729653752630753,1.719267830303001,0.4909314697025255,0.14041107272194275,0.3218478906707941,0.1865697123192854
30,0.17560803514116097,0.07030376794386219,0.20042724014024868,0.026171994452936404,0.047912023627539206,1.1959413675137749,0.6160932505357414,0.07180184997150788,0.07721557190343545,0.0020774258282403296,0.027620306630067572,0.04637546536869291,1.5802226094578462,0.593238409771806,0.07310481840731968,0.1069216742603306,0.06354173857088635,0.02608347486964857,0.04438855563948132,1.6625794209124811,0.5133842290912567,0.11209476412566645,0.13241295212309367,0.15966665436273628,0.02382619144438909,0.05116204969008474,1.7066080927650393,0.48164495579672456,0.141107515890827,0.3238334648423532,0.18012258160876898
31,0.1674743027674684,0.06690680447010011,0.19089654481272564,0.02632530208200378,0.04396193010631489,1.176458465531536,0.6070006660786637,0.06854298105646797,0.0718758678602843,0.0019398393032023123,0.027837463035513075,0.04323992057702835,1.5675999466959187,0.580444499786948,0.07535563940963107,0.10684696039152948,0.05916078519475703,0.026088022163250874,0.04148673301285921,1.6491493501288128,0.5027709245259099,0.10986957174153399,0.13228318603522712,0.16057623560352746,0.023731555320513686,0.04627831785033322,1.694207640412899,0.472704095153568,0.13676553619388063,0.3209540825377419,0.1740330097621176
32,0.15995516366220544,0.06198016329638668,0.18218809405401282,0.026566595074137726,0.04131240189161743,1.1575239342633008,0.5981043031037425,0.06352154068973015,0.06692179539225775,0.0018237046506234032,0.028131346872954197,0.04123125464097954,1.5552678018021595,0.568089047003769,0.07398646382063677,0.1048610666589766,0.061251064263781525,0.026173109721989163,0.039623993798725714,1.6356647973716238,0.4926376239989466,0.10790977613591103,0.12957984529955838,0.16370433030068596,0.02370851862112967,0.04264613025209993,1.681981237368342,0.4640388811824231,0.13532490372453068,0.3137626511518896,0.16827840628214252
33,0.15299411172250568,0.05653834081013278,0.17421067633677345,0.026882469648813842,0.03974632608898369,1.139139919414294,0.5893948035242065,0.057805587622394954,0.06496690755911085,0.0017255822028808994,0.028483504672058395,0.04015716855754501,1.5431758678227763,0.5562175902687755,0.06945350335997237,0.10378834063539848,0.06917319249412901,0.026326004315332798,0.03862579771157146,1.6222598756329751,0.48292209935988173,0.10618516193993864,0.12772575907615913,0.16783828542027696,0.023746022648491863,0.040169948111775086,1.6699168422620678,0.4555735553686797,0.13782529776589583,0.30407998135900116,0.1628371492576783
34,0.14653994574239304,0.0513277657290058,0.16688506086957755,0.02725804680299013,0.03908518737685402,1.1213016526439241,0.5808624516477989,0.05223862496032489,0.06615365995633327,0.0016427388277853708,0.02887315649701856,0.039868398342974114,1.5312796789661862,0.5448552833997773,0.06461664762706193,0.10341181005161967,0.0825545347638337,0.02653388703545954,0.038357920021068685,1.6090202983290391,0.47356370198389897,0.10318653911150531,0.12923243340950408,0.17132593210182367,0.02383349859430346,0.038709471891567794,1.6580621386359835,0.4472309286031783,0.13753170649760207,0.29431290521063636,0.1576887194774772
35,0.14054662039428278,0.04675272478739759,0.16014200081203211,0.02767603538684979,0.03919365828156115,1.1039923253734956,0.5724956244284657,0.047323478493635586,0.06856922983185082,0.0015728388452605506,0.029276372645479238,0.04024859357485512,1.519543829431176,0.5340071335502306,0.06198101683888909,0.1010979597538125,0.09926081472489741,0.026783275871636588,0.03871669141019263,1.5959931543671417,0.4645077139311503,0.10232203473824915,0.12936768320813916,0.17247614350158966,0.023960604900051315,0.038121450977294045,1.6464402537809526,0.4389438253364197,0.13281903121579355,0.2867252120747633,0.15281368553098473
36,0.13497253097109196,0.042949077710999865,0.1539209964495624,0.028115694596921165,0.03996270132683336,1.087182850293593,0.5642795993510761,0.04325372156851581,0.0691760772564883,0.0015139690521734567,0.029665676893228965,0.04119637997314459,1.5079393508490215,0.5236616967006563,0.06221698336363056,0.09954068048445777,0.11238636387061927,0.027059450144529755,0.03961244636946029,1.5831989484251878,0.4557097885556352,0.0998829033305111,0.1259337572679047,0.17031748849651132,0.02411697207082719,0.038276384758639266,1.6349973054321238,0.43066921004466385,0.12961852155203404,0.28281849485832866,0.14819389752322024
37,0.1297803196608135,0.03990003285336048,0.14816893916988003,0.028552260266387137,0.041282552984495485,1.0708381794529818,0.5561975080885225,0.04002385845225248,0.06657327784367563,0.0014646150903854945,0.030010281181758757,0.04260365932510982,1.4964414472691077,0.5137956672696622,0.06425150191412077,0.09878218143742558,0.11348403886517311,0.027346143161440975,0.04094949952252247,1.5706417339151695,0.4471399142782135,0.09928501116345342,0.12328607680159001,0.1650769722470594,0.02429192513751489,0.03905157147867399,1.6236255276135256,0.4223974857585427,0.13040068198182656,0.28295535030291113,0.1438125466822192
38,0.12493635400307639,0.037525760726153025,0.14283899385630847,0.028956767905509884,0.043010734216484936,1.054923860860787,0.5482310517712307,0.037539605693307304,0.06260514298207533,0.0014234339708722905,0.030277294478353537,0.04433227395348648,1.4850292567076369,0.5043775736682058,0.0657764416293143,0.09680407113631152,0.10302119693598202,0.02762523301277458,0.042603063438273824,1.5583167425240485,0.4387842325855195,0.0972307582482737,0.12195982031389696,0.15799368918976808,0.02447445198781427,0.04031199366893745,1.6122405185916986,0.4141530604414832,0.13135740743180935,0.2863185145586346,0.1396538375343482
39,0.12041037670432504,0.03573238286088407,0.1378898240112594,0.029296820108876565,0.044943052353146794,1.039409972487743,0.5403642560901114,0.035686819035205555,0.06002284854611459,0.0013893102990387167,0.030434120017858682,0.04619370354731843,1.473687520074238,0.49537108641075434,0.06475261231887228,0.09570336084442697,0.08830728163115226,0.027876830111893503,0.04439580504563009,1.5462202786949797,0.4306451870678315,0.0962638369324452,0.11862249984498234,0.15070174835963873,0.024653032002430096,0.041890067195304685,1.6008413234733176,0.4059877904869627,0.1293361532395943,0.2911121772816942,0.13570333062627735
40,0.11617516290605415,0.03443279316391427,0.1332847125765308,0.02953876772395267,0.04680311770751593,1.0242727912530678,0.5325838885833087,0.03436144202075241,0.060002176867238244,0.0013613913165428178,0.030451921719925956,0.04794298892024352,1.4624069388239405,0.48673615065131437,0.06149905937025492,0.09510942936523553,0.07556846129516706,0.028079686978316438,0.04608530969307958,1.5343580644204873,0.42273919884007766,0.09395551388904601,0.11494849584612742,0.1445889184999865,0.024815813003886255,0.04357607069472656,1.589513415305199,0.397970102776142,0.12687866924614366,0.29500168800643123,0.13194751039625574
41,0.11220619980489295,0.03355270063804396,0.1289912042927403,0.029651105484691548,0.04826962745005205,1.0094922896534855,0.5248815448047935,0.033477906954201754,0.06165420125501502,0.0013388120452270857,0.0303097499980843,0.049301355610717405,1.4511842941716278,0.47842993987410515,0.05819992136811226,0.09303703434350626,0.06737193084742783,0.02821239219917698,0.047380662234745796,1.5227446433165386,0.41509246438080594,0.0934245968802309,0.11427298059638642,0.14044833395880904,0.024950769583919064,0.045127428860426526,1.5783993696321275,0.39017152387103643,0.1268811371479403,0.29590031400469696,0.1283739639818045
42,0.10848135882243173,0.03303051026049827,0.1249803233831973,0.02960875428177542,0.049044725079675736,0.9950499303552149,0.5172532907266258,0.03296801371021089,0.06268008438161701,0.0013209546564857608,0.029997948597306562,0.050013270754976004,1.4400191092336532,0.4704076605700374,0.05672073230470787,0.09200114274106676,0.06393712461260398,0.0282548680131679,0.04800468196959316,1.511394678335801,0.40773249161193414,0.09054310696869264,0.11405815570019243,0.1384809781523163,0.025046001128987888,0.0462991481977169,1.5676443854279851,0.3826539840306213,0.12717534571019537,0.2928347706957292,0.12497114280372021
43,0.10498068698423028,0.0328146631239335,0.12122622336531573,0.029397362072113485,0.048937440463184864,0.9809269972320634,0.5096990070826972,0.03277721187792939,0.06132736060933292,0.0013072159936131985,0.029520054541266456,0.049919467051534674,1.4289117416309975,0.46262454900393496,0.05735458771160974,0.09058959293392166,0.06471388743811396,0.02819056266551131,0.04778500316278934,1.500309600201525,0.4006785928356647,0.09250454990294812,0.1117080830150279,0.13844351802100344,0.025090311107220903,0.04688667692846438,1.5573217785029454,0.37545914779604933,0.12452149040370951,0.28631403788650056,0.12172837001321209
44,0.10168613124532273,0.032860410296622546,0.11770576981304308,0.029015820374556318,0.047920933851099905,0.9671037608762945,0.5022221509406821,0.032859925467977794,0.05844579549855713,0.0012971229360301407,0.028892095942558125,0.0490080398976024,1.4178631450431427,0.4550380170105861,0.05886706472751833,0.08847357785514944,0.06895050740051731,0.02800857944302828,0.04672087081622675,1.489471050703784,0.39393228824936577,0.08595360308803336,0.11030672897324797,0.13976943770415892,0.025073685776585045,0.04676791198351835,1.547440729031199,0.36860367526729354,0.12077965873976317,0.2779799328685119,0.1186357659862036
45,0.09858132241939867,0.03312636688233382,0.11439828703109384,0.028476523213917176,0.04613542478261019,0.953561445539853,0.49482901064053453,0.033175473652045796,0.05630159599379164,0.001290264414401966,0.028139695579347392,0.047414660468621445,1.4068761805068115,0.4476109302811976,0.059263878417687085,0.08803553511096661,0.07547367111164448,0.027705291618232722,0.044979807498432556,1.4788442204648824,0.3874734911097041,0.09371082947322722,0.10963565729095816,0.14165004300164036,0.024988093266569,0.04592969014872754,1.5379654743584694,0.362079281639351,0.1192275071973575,0.26984780180124834,0.11568421851993388
46,0.0956514112629093,0.03357125234155068,0.11128516317051915,0.027803102148210457,0.043839938442639906,0.9402833616510252,0.4875282587488913,0.03368333213471613,0.05615793273250801,0.001286247404665139,0.027293948819823666,0.04537367383559696,1.395957166155672,0.440314231015113,0.057585748902803366,0.08577824873263509,0.082233699452611,0.027284914304716752,0.04283086727015029,1.4683871473121488,0.3812631898865627,0.08300281061425967,0.10667360222718039,0.1431452526772929,0.024828083361462323,0.04446882780354321,1.5287553470065693,0.35585798241184263,0.11874844224967236,0.2635684840339247,0.11286521891975433
47,0.09288292691166872,0.03415060473834877,0.10834976826661694,0.02702622969641763,0.04133870067920679,0.9272566939701379,0.4803299685759768,0.03433910604621222,0.057404919430934676,0.0012847764390564414,0.026387236336369586,0.04314807397707001,1.3851168309170363,0.4331291731318705,0.05495859406785643,0.08599926740652261,0.08646533943612911,0.026758856264898028,0.04055872207546749,1.4580595378996581,0.3752511671032772,0.08565989062776072,0.10430810441501383,0.1433961800246925,0.024591187977725165,0.04256647231233114,1.5195607206915276,0.34989862017337275,0.11658675367849891,0.259977213494423,0.11017095885430882
