epoch,embedding,convs.0,convs.0.fc_full,convs.0.sigmoid,convs.0.softplus1,convs.0.bn1,convs.0.bn2,convs.0.softplus2,convs.1,convs.1.fc_full,convs.1.sigmoid,convs.1.softplus1,convs.1.bn1,convs.1.bn2,convs.1.softplus2,convs.2,convs.2.fc_full,convs.2.sigmoid,convs.2.softplus1,convs.2.bn1,convs.2.bn2,convs.2.softplus2,convs.3,convs.3.fc_full,convs.3.sigmoid,convs.3.softplus1,convs.3.bn1,convs.3.bn2,convs.3.softplus2,conv_to_fc,conv_to_fc_softplus
10,0.696885883808136,0.26998186111450195,1.052432894706726,0.2041601836681366,0.28050532937049866,2.424532890319824,1.139587640762329,0.2676101326942444,0.2702138423919678,0.26397737860679626,0.20588329434394836,0.2809254825115204,2.5995378494262695,1.1780468225479126,0.2793180048465729,0.443975031375885,0.6514571905136108,0.2185215950012207,0.278033584356308,2.63602352142334,1.1087663173675537,0.441322922706604,0.6243675947189331,0.6753409504890442,0.20978941023349762,0.3255254626274109,2.600621223449707,1.0490796566009521,0.6443551182746887,1.6834769248962402,0.48331913352012634
11,0.6575255393981934,0.26643213629722595,1.0211069583892822,0.18843713402748108,0.27500420808792114,2.172994613647461,1.0737969875335693,0.26512855291366577,0.26976969838142395,0.2515634298324585,0.18902316689491272,0.2740194499492645,2.2524211406707764,1.105736255645752,0.2622358500957489,0.4265558421611786,0.6448778510093689,0.2017967849969864,0.27158910036087036,2.275440216064453,1.0484070777893066,0.424626886844635,0.6039010882377625,0.7174654006958008,0.19442300498485565,0.3185683488845825,2.3055574893951416,0.9970875978469849,0.6279823780059814,1.6215112209320068,0.4586383104324341
12,0.6057077646255493,0.26141980290412903,0.9605795741081238,0.17602787911891937,0.26595064997673035,1.8838036060333252,1.008147120475769,0.26112115383148193,0.263985276222229,0.2417561262845993,0.17567194998264313,0.26386359333992004,2.037445545196533,1.038519263267517,0.26388347148895264,0.41056761145591736,0.6337524652481079,0.18826685845851898,0.2617669403553009,2.139080286026001,0.9856194257736206,0.408933162689209,0.5778242349624634,0.7285119295120239,0.1822798103094101,0.3079243004322052,2.2338995933532715,0.9413795471191406,0.6057987213134766,1.6008758544921875,0.43374329805374146
13,0.5497843623161316,0.25489217042922974,0.8756860494613647,0.16578488051891327,0.2534113824367523,1.7577489614486694,0.9738231897354126,0.25552189350128174,0.24541497230529785,0.23355677723884583,0.1646701544523239,0.25053054094314575,2.091046094894409,1.0070134401321411,0.2584149241447449,0.39612945914268494,0.6168063879013062,0.17693328857421875,0.2487533837556839,2.25791597366333,0.9479401707649231,0.3947858512401581,0.5543780326843262,0.6409602761268616,0.17225565016269684,0.29364433884620667,2.3302950859069824,0.901703417301178,0.5894845724105835,1.5119656324386597,0.4127952754497528
14,0.49778345227241516,0.2469252496957779,0.7802685499191284,0.1569565385580063,0.23742420971393585,1.8082813024520874,0.9686837196350098,0.24840688705444336,0.23474863171577454,0.22635884582996368,0.1552371084690094,0.23409490287303925,2.2462804317474365,1.0046100616455078,0.24060484766960144,0.3822752833366394,0.5923680067062378,0.1671144813299179,0.23272810876369476,2.388878345489502,0.9362937211990356,0.3819405734539032,0.5354515910148621,0.5307900905609131,0.16362568736076355,0.2758713662624359,2.3992836475372314,0.8827376365661621,0.5639564990997314,1.3448067903518677,0.39639994502067566
15,0.4539349377155304,0.23763851821422577,0.686843752861023,0.1490524411201477,0.2180364429950714,1.9029332399368286,0.9686566591262817,0.23989830911159515,0.2384815812110901,0.2197927087545395,0.1468525528907776,0.21465106308460236,2.2779505252838135,1.002874732017517,0.22904641926288605,0.3700617253780365,0.559629499912262,0.15834642946720123,0.2139112651348114,2.3482718467712402,0.9312652945518494,0.3698660433292389,0.5187851786613464,0.4657770097255707,0.1559155136346817,0.25502005219459534,2.336806535720825,0.8741887807846069,0.5480237603187561,1.1543083190917969,0.3827197849750519
16,0.4187963008880615,0.22715871036052704,0.6030949354171753,0.1417548656463623,0.19551081955432892,1.9132503271102905,0.9541164040565491,0.2301219403743744,0.23033039271831512,0.2136327177286148,0.13917361199855804,0.19245502352714539,2.1491446495056152,0.9818809628486633,0.23280787467956543,0.3587959110736847,0.5198055505752563,0.1503153294324875,0.19274428486824036,2.183138370513916,0.9145222902297974,0.3581249415874481,0.509093701839447,0.44888728857040405,0.14881683886051178,0.2320685088634491,2.1950483322143555,0.8615634441375732,0.5289728045463562,1.0053489208221436,0.3696316182613373
17,0.3907788395881653,0.21560777723789215,0.5321190357208252,0.13486099243164062,0.17076116800308228,1.8182002305984497,0.9242705702781677,0.21919108927249908,0.21785275638103485,0.20774121582508087,0.13197772204875946,0.16825704276561737,1.9921718835830688,0.9443793296813965,0.22920438647270203,0.3472127318382263,0.4746376574039459,0.14281120896339417,0.1702665090560913,2.0487260818481445,0.8833910226821899,0.34711045026779175,0.49745669960975647,0.44910961389541626,0.1421317756175995,0.20879606902599335,2.083965301513672,0.8379382491111755,0.5213356614112854,0.9260385036468506,0.3560740351676941
18,0.36764320731163025,0.20310446619987488,0.47394534945487976,0.12824441492557526,0.14600132405757904,1.6865808963775635,0.8914966583251953,0.20720425248146057,0.21770235896110535,0.20203500986099243,0.1251237690448761,0.1438998132944107,1.9308301210403442,0.9064875841140747,0.2158445119857788,0.3363056778907776,0.4244358241558075,0.1356959044933319,0.14870290458202362,2.026881456375122,0.8480064868927002,0.33725404739379883,0.4849240183830261,0.44047749042510986,0.13573619723320007,0.1877286732196808,2.0586397647857666,0.8071686029434204,0.5091356039047241,0.8873976469039917,0.34214431047439575
19,0.34742435812950134,0.1897764354944229,0.4270287752151489,0.12182972580194473,0.12527447938919067,1.5951714515686035,0.8674284815788269,0.19425325095653534,0.2177024632692337,0.1964646428823471,0.11852573603391647,0.12308075278997421,1.9666180610656738,0.8807356357574463,0.2119850367307663,0.3262275159358978,0.3722280263900757,0.12888109683990479,0.13198061287403107,2.0742759704589844,0.8191335797309875,0.3277973234653473,0.47093042731285095,0.4152592122554779,0.12955522537231445,0.17166444659233093,2.0879223346710205,0.7782777547836304,0.5045272707939148,0.8389809727668762,0.32850486040115356
20,0.3287903666496277,0.17578467726707458,0.38928768038749695,0.1155756488442421,0.11388949304819107,1.5695409774780273,0.8542119264602661,0.18044432997703552,0.20929376780986786,0.19100181758403778,0.11213500052690506,0.1114865317940712,2.011039972305298,0.8673999905586243,0.2145240604877472,0.3161414861679077,0.32709240913391113,0.12231256067752838,0.12506604194641113,2.09920597076416,0.7999778985977173,0.31830862164497375,0.4577488899230957,0.38187655806541443,0.12354676425457001,0.1629447638988495,2.1027276515960693,0.7574952244758606,0.49374714493751526,0.7645313143730164,0.31577426195144653
21,0.31103721261024475,0.16136644780635834,0.35868337750434875,0.109463632106781,0.11521043628454208,1.5822793245315552,0.8458419442176819,0.16594162583351135,0.2028724104166031,0.18563146889209747,0.10592824220657349,0.11395414173603058,1.9931690692901611,0.8580460548400879,0.2100713700056076,0.30646172165870667,0.3020842373371124,0.11595994234085083,0.1300591081380844,2.058676242828369,0.7864818572998047,0.30875375866889954,0.44873732328414917,0.3588642477989197,0.11769063025712967,0.16255801916122437,2.0651938915252686,0.7443021535873413,0.4860552251338959,0.6916906237602234,0.3042268455028534
22,0.2939227521419525,0.14690610766410828,0.3334754705429077,0.10349024087190628,0.12540151178836823,1.5890672206878662,0.8352841138839722,0.15104986727237701,0.2045736163854599,0.1803467571735382,0.0998992845416069,0.12658549845218658,1.92098867893219,0.8445656299591064,0.20124982297420502,0.2969227135181427,0.3049527406692505,0.10980895906686783,0.1408151090145111,1.9821126461029053,0.7725603580474854,0.2998349070549011,0.43777474761009216,0.3573676347732544,0.1119811087846756,0.16864219307899475,1.9949349164962769,0.7335166931152344,0.4721326231956482,0.65339595079422,0.293795645236969
23,0.2774723768234253,0.133042573928833,0.3122899830341339,0.09766209870576859,0.1341206431388855,1.5643900632858276,0.8199658393859863,0.13635462522506714,0.20154008269309998,0.17514578998088837,0.09405362606048584,0.1353747546672821,1.8503611087799072,0.8249123692512512,0.1991180032491684,0.2875954508781433,0.31925901770591736,0.10385656356811523,0.14643044769763947,1.9227102994918823,0.7550095915794373,0.2916879951953888,0.4255765974521637,0.35891857743263245,0.10642170161008835,0.17557735741138458,1.9374521970748901,0.720342755317688,0.46167656779289246,0.6504273414611816,0.2842280864715576
24,0.2618231177330017,0.12080109864473343,0.2940947115421295,0.09199237823486328,0.13362984359264374,1.5125006437301636,0.8020458817481995,0.12291419506072998,0.1944340318441391,0.17002983391284943,0.08840474486351013,0.1316765397787094,1.8199067115783691,0.8023978471755981,0.20092613995075226,0.2794051468372345,0.31541505455970764,0.09810709208250046,0.14164449274539948,1.9045045375823975,0.7347518801689148,0.28370198607444763,0.41179561614990234,0.34503307938575745,0.10102188587188721,0.1770492047071457,1.9172285795211792,0.703728437423706,0.45008817315101624,0.6583072543144226,0.2752533555030823
25,0.2471224069595337,0.11166065186262131,0.2781398594379425,0.08649862557649612,0.12390988320112228,1.4546781778335571,0.7850614786148071,0.1123942881822586,0.19350600242614746,0.16500170528888702,0.0829714983701706,0.11873277276754379,1.8229434490203857,0.7814537882804871,0.19590477645397186,0.2721111476421356,0.2853473722934723,0.09256996214389801,0.12978492677211761,1.9114866256713867,0.7146890163421631,0.27615097165107727,0.3987578749656677,0.32301023602485657,0.0957946926355362,0.170973539352417,1.9213229417800903,0.685926616191864,0.44167277216911316,0.6574863195419312,0.2666841447353363
26,0.2334761619567871,0.10729197412729263,0.2638935148715973,0.0812012329697609,0.11030633747577667,1.4099620580673218,0.7708077430725098,0.10681354999542236,0.19338099658489227,0.160065159201622,0.07777659595012665,0.10477795451879501,1.827558159828186,0.7642298936843872,0.19025537371635437,0.2650241255760193,0.24455678462982178,0.08725780248641968,0.11757968366146088,1.9125701189041138,0.697018563747406,0.26944082975387573,0.3899309039115906,0.3062624931335449,0.09075511246919632,0.1601271778345108,1.9201878309249878,0.6698029041290283,0.43069446086883545,0.6463385820388794,0.2584419250488281
27,0.2209320217370987,0.10851950943470001,0.2509840130805969,0.07612238079309464,0.09873933345079422,1.3842847347259521,0.7587793469429016,0.10737331956624985,0.18856851756572723,0.1552242487668991,0.07284506410360336,0.09561462700366974,1.811055064201355,0.7500448822975159,0.19041313230991364,0.2584543824195862,0.21294079720973969,0.08218521624803543,0.10966188460588455,1.8908979892730713,0.6821110844612122,0.2634201943874359,0.38157346844673157,0.29782551527023315,0.0859188660979271,0.1489090472459793,1.8978980779647827,0.656620442867279,0.4194951057434082,0.6346301436424255,0.2505299746990204
28,0.2094821333885193,0.11361370980739594,0.23915378749370575,0.07128545641899109,0.09235666692256927,1.3713101148605347,0.7475467324256897,0.11253666132688522,0.18495626747608185,0.15048286318778992,0.0682036429643631,0.09228447824716568,1.7754080295562744,0.7368882894515991,0.19002054631710052,0.2528078854084015,0.20003679394721985,0.0773678869009018,0.10684081166982651,1.8529430627822876,0.6689376831054688,0.25767385959625244,0.3723836839199066,0.293032705783844,0.0813017413020134,0.14042304456233978,1.8621784448623657,0.6456502676010132,0.4074946939945221,0.6309630870819092,0.24298880994319916
29,0.19907604157924652,0.11810219287872314,0.22822462022304535,0.06671453267335892,0.09098436683416367,1.3599910736083984,0.7361375689506531,0.11772724986076355,0.1854381412267685,0.14584483206272125,0.06387962400913239,0.09287171810865402,1.7378671169281006,0.7231540679931641,0.18550993502140045,0.2478914111852646,0.2034865766763687,0.07282190024852753,0.10743212699890137,1.8166576623916626,0.6561475396156311,0.25231364369392395,0.36248236894607544,0.28704389929771423,0.0769188180565834,0.13568246364593506,1.8310309648513794,0.6352310180664062,0.39694395661354065,0.6339978575706482,0.23585765063762665
30,0.18963533639907837,0.1179962158203125,0.21807175874710083,0.06243397295475006,0.09257377684116364,1.3422188758850098,0.724379301071167,0.11856254190206528,0.18291407823562622,0.14131352305412292,0.05989999696612358,0.09494542330503464,1.7130725383758545,0.7084440588951111,0.18234264850616455,0.24356256425380707,0.21250708401203156,0.0685630664229393,0.10926545411348343,1.794506311416626,0.6429787278175354,0.24767760932445526,0.35519134998321533,0.2781136929988861,0.07278414070606232,0.13420116901397705,1.8146344423294067,0.6240810751914978,0.3888412117958069,0.6338107585906982,0.22915266454219818
31,0.18106721341609955,0.11292395740747452,0.2086062729358673,0.05846800655126572,0.09488936513662338,1.3163566589355469,0.7124857902526855,0.11410614848136902,0.17883847653865814,0.13689178228378296,0.05629025399684906,0.09676368534564972,1.7027099132537842,0.6933466792106628,0.18289080262184143,0.23968729376792908,0.2144225835800171,0.06460642069578171,0.1107870489358902,1.7853131294250488,0.6295098662376404,0.24349501729011536,0.34999752044677734,0.2674281895160675,0.06891027837991714,0.1347697675228119,1.808719515800476,0.6119415760040283,0.3814559876918793,0.6219310760498047,0.2228618562221527
32,0.1732749342918396,0.10551545768976212,0.19976270198822021,0.05483996495604515,0.09639275074005127,1.2861292362213135,0.7006551027297974,0.10662638396024704,0.17823775112628937,0.13258205354213715,0.05307260528206825,0.09742782264947891,1.6973762512207031,0.6787371635437012,0.18121348321437836,0.2363317608833313,0.20396322011947632,0.060965679585933685,0.11120912432670593,1.7782193422317505,0.6163010001182556,0.23952943086624146,0.3438952565193176,0.2577354311943054,0.06530788540840149,0.13598410785198212,1.801550030708313,0.5994021892547607,0.374510794878006,0.5995607972145081,0.21695123612880707
33,0.16616497933864594,0.09873796254396439,0.19149050116539001,0.05157122388482094,0.09635845571756363,1.2570220232009888,0.6890404224395752,0.09924869239330292,0.17712225019931793,0.1283862441778183,0.0502636656165123,0.0966569259762764,1.6862314939498901,0.6651890873908997,0.1773681342601776,0.23356382548809052,0.184859961271286,0.05765238404273987,0.11029466986656189,1.7632064819335938,0.6038892865180969,0.23593881726264954,0.33763793110847473,0.25143924355506897,0.06198538467288017,0.13664431869983673,1.7857307195663452,0.5872992277145386,0.36608701944351196,0.5760237574577332,0.21137595176696777
34,0.1596512645483017,0.0941358283162117,0.18374872207641602,0.04867955297231674,0.09466709941625595,1.232887625694275,0.6778650283813477,0.09399198740720749,0.17365549504756927,0.1243058294057846,0.047871511429548264,0.09455619007349014,1.6658583879470825,0.6527770161628723,0.1763480305671692,0.2309882640838623,0.1680092066526413,0.05467511713504791,0.10814545303583145,1.7391232252120972,0.5925105810165405,0.23273317515850067,0.3323492407798767,0.2486448734998703,0.05894852057099342,0.1360333263874054,1.7636241912841797,0.5761669874191284,0.35911405086517334,0.5600928068161011,0.20609110593795776
35,0.15365764498710632,0.09176282584667206,0.1765022873878479,0.04617666080594063,0.0915960893034935,1.214403748512268,0.667363166809082,0.09125160425901413,0.17202699184417725,0.12034175544977188,0.045891933143138885,0.09147106856107712,1.6415613889694214,0.6412142515182495,0.1761346012353897,0.22841134667396545,0.16638188064098358,0.05203840136528015,0.1050761491060257,1.7131483554840088,0.582084596157074,0.22967121005058289,0.3286793529987335,0.24683009088039398,0.056199897080659866,0.1339777112007141,1.7429237365722656,0.5660308599472046,0.3528527617454529,0.5528094172477722,0.20105889439582825
36,0.14811818301677704,0.09093824774026871,0.16972000896930695,0.04406477138400078,0.08769252896308899,1.1995620727539062,0.6575733423233032,0.0903836041688919,0.1715090125799179,0.11649452149868011,0.044304512441158295,0.08790523558855057,1.6212371587753296,0.6301168203353882,0.17352880537509918,0.22611719369888306,0.17769871652126312,0.0497412383556366,0.10154873132705688,1.6932584047317505,0.5723446011543274,0.2266784906387329,0.32442185282707214,0.24318428337574005,0.05373851954936981,0.13075010478496552,1.7286458015441895,0.5565428733825684,0.3488274812698364,0.5482631921768188,0.1962520182132721
37,0.14297699928283691,0.09089595079421997,0.1633731722831726,0.04233277589082718,0.08368247747421265,1.1853595972061157,0.6482430696487427,0.09049046784639359,0.1686570644378662,0.11276430636644363,0.043069396167993546,0.08445336669683456,1.6082227230072021,0.6192075610160828,0.17121200263500214,0.22404836118221283,0.1783437430858612,0.04777557775378227,0.09812232106924057,1.6811590194702148,0.5630090832710266,0.22400054335594177,0.3195192515850067,0.23725081980228424,0.0515592098236084,0.1269228458404541,1.7193833589553833,0.5472753643989563,0.34412482380867004,0.5410784482955933,0.19165319204330444
38,0.1381872147321701,0.09105926752090454,0.1574346274137497,0.040952254086732864,0.08033789694309235,1.1695277690887451,0.6389819979667664,0.09085983783006668,0.16662292182445526,0.10915078967809677,0.04212614893913269,0.08170180022716522,1.5993939638137817,0.6083864569664001,0.17103680968284607,0.22190140187740326,0.1631169319152832,0.046124640852212906,0.0953713059425354,1.671895146369934,0.553909420967102,0.22150711715221405,0.31513404846191406,0.23089846968650818,0.04965224117040634,0.12319992482662201,1.7099413871765137,0.5379660129547119,0.33968695998191833,0.5318732261657715,0.18725229799747467
39,0.13370974361896515,0.09107477217912674,0.15187859535217285,0.03987492248415947,0.0782560259103775,1.151448130607605,0.6295416951179504,0.09105747938156128,0.16590462625026703,0.10565333813428879,0.041396431624889374,0.08007156848907471,1.5891187191009521,0.597694993019104,0.16964246332645416,0.2197766751050949,0.15001575648784637,0.044761545956134796,0.09373470395803452,1.6594923734664917,0.545018196105957,0.21903783082962036,0.3116479218006134,0.22604669630527496,0.04800277575850487,0.1202169880270958,1.6967190504074097,0.5286024212837219,0.33478787541389465,0.5247997045516968,0.18304331600666046
40,0.12951210141181946,0.09076350182294846,0.14668017625808716,0.039033353328704834,0.07760193943977356,1.132033348083496,0.6199760437011719,0.09087055176496506,0.16364169120788574,0.10227108001708984,0.040791478008031845,0.07963567227125168,1.5744675397872925,0.5872386693954468,0.1671520322561264,0.21780329942703247,0.14774943888187408,0.0436486080288887,0.09330989420413971,1.6424742937088013,0.5363863110542297,0.21669937670230865,0.3083952069282532,0.2228875309228897,0.046590812504291534,0.1183408796787262,1.6807490587234497,0.5193479061126709,0.3312712013721466,0.5213233828544617,0.179020956158638
41,0.12556716799736023,0.09006483852863312,0.1418156772851944,0.038346290588378906,0.07797488570213318,1.1128937005996704,0.6105632781982422,0.09023076295852661,0.16144636273384094,0.09900269657373428,0.04022413492202759,0.0800212100148201,1.556999683380127,0.5771227478981018,0.16636742651462555,0.2158440500497818,0.1505843549966812,0.042738258838653564,0.09370609372854233,1.6241965293884277,0.5280619859695435,0.21459084749221802,0.3044376075267792,0.22023653984069824,0.045391276478767395,0.11754780262708664,1.6658800840377808,0.5103963613510132,0.3279326856136322,0.5180938243865967,0.1751789003610611
42,0.1218520849943161,0.08899445086717606,0.1372622847557068,0.03772894665598869,0.07855237275362015,1.0953741073608398,0.601575493812561,0.08915751427412033,0.1605781614780426,0.09584672749042511,0.03962226212024689,0.08052732050418854,1.5404458045959473,0.5674177408218384,0.16556502878665924,0.21384510397911072,0.15079721808433533,0.04197569936513901,0.0941486656665802,1.6087669134140015,0.5200458765029907,0.2125861942768097,0.3009188771247864,0.21699826419353485,0.04437447339296341,0.1174466460943222,1.65433931350708,0.5018601417541504,0.32467010617256165,0.5112858414649963,0.17150866985321045
43,0.11834748834371567,0.0876162126660347,0.13299821317195892,0.03710627183318138,0.07849298417568207,1.079947829246521,0.5930891633033752,0.08772315829992294,0.15851277112960815,0.09280143678188324,0.038939639925956726,0.08046373724937439,1.527166724205017,0.5581473708152771,0.16344434022903442,0.21190182864665985,0.14569169282913208,0.04130382463335991,0.09388703852891922,1.597241759300232,0.5122948884963989,0.21094508469104767,0.29799553751945496,0.21306252479553223,0.04350733011960983,0.11744484305381775,1.6447404623031616,0.493737131357193,0.32064488530158997,0.5014013051986694,0.16799986362457275
44,0.11503663659095764,0.08602409064769745,0.129002645611763,0.03642486035823822,0.07736898958683014,1.0661699771881104,0.5849637389183044,0.08603283762931824,0.15635132789611816,0.08986489474773407,0.03816015273332596,0.0795111432671547,1.5165209770202637,0.5492892265319824,0.16218271851539612,0.21010224521160126,0.13778969645500183,0.04066954925656319,0.09264007210731506,1.5873841047286987,0.5047545433044434,0.2104080617427826,0.29518067836761475,0.20916171371936798,0.04275483265519142,0.11699111014604568,1.634395956993103,0.48595139384269714,0.3170112669467926,0.49231526255607605,0.16464097797870636
45,0.11190489679574966,0.08432923257350922,0.12525595724582672,0.03565963730216026,0.07535001635551453,1.0530835390090942,0.5769684910774231,0.08421235531568527,0.15520630776882172,0.08703500777482986,0.03729446977376938,0.07784775644540787,1.5060138702392578,0.5407831072807312,0.16156180202960968,0.20839524269104004,0.13204917311668396,0.04003008082509041,0.09070935845375061,1.5763146877288818,0.4973929822444916,0.21076640486717224,0.2918946146965027,0.20609422028064728,0.042082302272319794,0.11579595506191254,1.6224560737609863,0.4784160852432251,0.3138290345668793,0.486397922039032,0.16142024099826813
46,0.1089392676949501,0.08264897018671036,0.12173950672149658,0.034813135862350464,0.07303562015295029,1.039779782295227,0.5689427852630615,0.08239800482988358,0.1531977653503418,0.08430951088666916,0.03637123107910156,0.07596970349550247,1.493726372718811,0.5325489640235901,0.1597389131784439,0.20672117173671722,0.13126057386398315,0.03935735300183296,0.08869794756174088,1.5631029605865479,0.4902127683162689,0.20772042870521545,0.2885947525501251,0.20395752787590027,0.041457656770944595,0.11392948031425476,1.6102087497711182,0.4710758328437805,0.31116941571235657,0.4821835160255432,0.15832659602165222
47,0.10612805932760239,0.08109504729509354,0.11843588203191757,0.033908188343048096,0.07107853889465332,1.025815486907959,0.5608781576156616,0.08072549104690552,0.15113799273967743,0.08168599009513855,0.035426460206508636,0.07437032461166382,1.4797947406768799,0.5245117545127869,0.1582944393157959,0.20513325929641724,0.13254927098751068,0.03863947466015816,0.08711090683937073,1.5491191148757935,0.4832353889942169,0.20340923964977264,0.28595709800720215,0.20203860104084015,0.040853507816791534,0.11175031214952469,1.5989704132080078,0.4639120399951935,0.30818504095077515,0.4769582748413086,0.15535040199756622
